generation,mean_fitness,mean_evaluation_count
4740,997.3,379280.0
4741,997.3,379360.0
4742,997.3,379440.0
4743,997.3,379520.0
4744,997.3,379600.0
4745,997.3,379680.0
4746,997.3,379760.0
4747,997.3,379840.0
4748,997.3,379920.0
4749,997.3,380000.0
4750,997.3,380080.0
4751,997.4,380160.0
4752,997.4,380240.0
4753,997.4,380320.0
4754,997.4,380400.0
4755,997.4,380480.0
4756,997.4,380560.0
4757,997.4,380640.0
4758,997.4,380720.0
4759,997.4,380800.0
4760,997.4,380880.0
4761,997.4,380960.0
4762,997.4,381040.0
4763,997.4,381120.0
4764,997.4,381200.0
4765,997.4,381280.0
4766,997.4,381360.0
4767,997.4,381440.0
4768,997.4,381520.0
4769,997.4,381600.0
4770,997.4,381680.0
4771,997.4,381760.0
4772,997.4,381840.0
4773,997.4,381920.0
4774,997.4,382000.0
4775,997.4,382080.0
4776,997.4,382160.0
4777,997.4,382240.0
4778,997.4,382320.0
4779,997.4,382400.0
4780,997.4,382480.0
4781,997.4,382560.0
4782,997.4,382640.0
4783,997.4,382720.0
4784,997.4,382800.0
4785,997.4,382880.0
4786,997.4,382960.0
4787,997.4,383040.0
4788,997.5,383120.0
4789,997.5,383200.0
4790,997.5,383280.0
4791,997.6,383360.0
4792,997.6,383440.0
4793,997.6,383520.0
4794,997.6,383600.0
4795,997.6,383680.0
4796,997.6,383760.0
4797,997.6,383840.0
4798,997.6,383920.0
4799,997.6,384000.0
4800,997.6,384080.0
4801,997.6,384160.0
4802,997.6,384240.0
4803,997.6,384320.0
4804,997.6,384400.0
4805,997.6,384480.0
4806,997.6,384560.0
4807,997.6,384640.0
4808,997.6,384720.0
4809,997.6,384800.0
4810,997.6,384880.0
4811,997.6,384960.0
4812,997.6,385040.0
4813,997.6,385120.0
4814,997.6,385200.0
4815,997.6,385280.0
4816,997.6,385360.0
4817,997.6,385440.0
4818,997.6,385520.0
4819,997.6,385600.0
4820,997.6,385680.0
4821,997.6,385760.0
4822,997.6,385840.0
4823,997.6,385920.0
4824,997.6,386000.0
4825,997.6,386080.0
4826,997.6,386160.0
4827,997.6,386240.0
4828,997.6,386320.0
4829,997.6,386400.0
4830,997.6,386480.0
4831,997.6,386560.0
4832,997.6,386640.0
4833,997.6,386720.0
4834,997.6,386800.0
4835,997.6,386880.0
4836,997.6,386960.0
4837,997.6,387040.0
4838,997.6,387120.0
4839,997.6,387200.0
4840,997.6,387280.0
4841,997.6,387360.0
4842,997.6,387440.0
4843,997.6,387520.0
4844,997.6,387600.0
4845,997.6,387680.0
4846,997.6,387760.0
4847,997.6,387840.0
4848,997.6,387920.0
4849,997.6,388000.0
4850,997.6,388080.0
4851,997.6,388160.0
4852,997.6,388240.0
4853,997.6,388320.0
4854,997.6,388400.0
4855,997.6,388480.0
4856,997.6,388560.0
4857,997.6,388640.0
4858,997.6,388720.0
4859,997.6,388800.0
4860,997.6,388880.0
4861,997.6,388960.0
4862,997.6,389040.0
4863,997.6,389120.0
4864,997.6,389200.0
4865,997.6,389280.0
4866,997.7,389360.0
4867,997.7,389440.0
4868,997.7,389520.0
4869,997.8,389600.0
4870,997.8,389680.0
4871,997.8,389760.0
4872,997.8,389840.0
4873,997.8,389920.0
4874,997.8,390000.0
4875,997.8,390080.0
4876,997.8,390160.0
4877,997.8,390240.0
4878,997.8,390320.0
4879,997.8,390400.0
4880,997.8,390480.0
4881,997.8,390560.0
4882,997.8,390640.0
4883,997.8,390720.0
4884,997.8,390800.0
4885,997.8,390880.0
4886,997.8,390960.0
4887,997.8,391040.0
4888,997.8,391120.0
4889,997.8,391200.0
4890,997.8,391280.0
4891,997.8,391360.0
4892,997.8,391440.0
4893,997.8,391520.0
4894,997.8,391600.0
4895,997.8,391680.0
4896,997.8,391760.0
4897,997.8,391840.0
4898,997.8,391920.0
4899,997.8,392000.0
4900,997.8,392080.0
4901,997.8,392160.0
4902,997.8,392240.0
4903,997.8,392320.0
4904,997.8,392400.0
4905,997.8,392480.0
4906,997.8,392560.0
4907,997.8,392640.0
4908,997.8,392720.0
4909,997.8,392800.0
4910,997.8,392880.0
4911,997.8,392960.0
4912,997.8,393040.0
4913,997.8,393120.0
4914,997.8,393200.0
4915,997.8,393280.0
4916,997.8,393360.0
4917,997.8,393440.0
4918,997.8,393520.0
4919,997.8,393600.0
4920,997.8,393680.0
4921,997.8,393760.0
4922,997.8,393840.0
4923,997.8,393920.0
4924,997.8,394000.0
4925,997.8,394080.0
4926,997.8,394160.0
4927,997.8,394240.0
4928,997.8,394320.0
4929,997.8,394400.0
4930,997.8,394480.0
4931,997.9,394560.0
4932,997.9,394640.0
4933,997.9,394720.0
4934,997.9,394800.0
4935,997.9,394880.0
4936,997.9,394960.0
4937,997.9,395040.0
4938,997.9,395120.0
4939,997.9,395200.0
4940,997.9,395280.0
4941,997.9,395360.0
4942,997.9,395440.0
4943,997.9,395520.0
4944,997.9,395600.0
4945,997.9,395680.0
4946,997.9,395760.0
4947,998.0,395840.0
4948,998.0,395920.0
4949,998.0,396000.0
4950,998.0,396080.0
4951,998.0,396160.0
4952,998.0,396240.0
4953,998.0,396320.0
4954,998.0,396400.0
4955,998.0,396480.0
4956,998.0,396560.0
4957,998.0,396640.0
4958,998.0,396720.0
4959,998.0,396800.0
4960,998.0,396880.0
4961,998.0,396960.0
4962,998.0,397040.0
4963,998.0,397120.0
4964,998.0,397200.0
4965,998.1,397280.0
4966,998.1,397360.0
4967,998.1,397440.0
4968,998.1,397520.0
4969,998.1,397600.0
4970,998.1,397680.0
4971,998.1,397760.0
4972,998.1,397840.0
4973,998.1,397920.0
4974,998.1,398000.0
4975,998.1,398080.0
4976,998.1,398160.0
4977,998.1,398240.0
4978,998.1,398320.0
4979,998.1,398400.0
4980,998.1,398480.0
4981,998.1,398560.0
4982,998.1,398640.0
4983,998.1,398720.0
4984,998.1,398800.0
4985,998.1,398880.0
4986,998.1,398960.0
4987,998.1,399040.0
4988,998.1,399120.0
4989,998.1,399200.0
4990,998.1,399280.0
4991,998.1,399360.0
4992,998.1,399440.0
4993,998.1,399520.0
4994,998.1,399600.0
4995,998.1,399680.0
4996,998.1,399760.0
4997,998.1,399840.0
4998,998.1,399920.0
4999,998.1,400000.0
